productId,stop_tokens,score_indexed
B000063W1R,"[""sadly"",""say"",""film"",""barebone"",""cheesy"",""adaption"",""duma"",""original"",""epic"",""original"",""novel"",""excellent"",""taken"",""count"",""cristo"",""decades"",""plot"",""carry"",""revenge"",""bit"",""bit"",""sweet"",""revenge"",""ultimate"",""enemies"",""slowly"",""tourmented"",""cat"",""mouse"",""sort"",""game"",""however"",""movie"",""events"",""fly"",""fast"",""entire"",""story"",""seems"",""happen"",""night"",""key"",""characters"",""either"",""deleted"",""developed"",""large"",""chucks"",""main"",""story"",""lines"",""cutted"",""two"",""reasons"",""made"",""count"",""revenge"",""unsatisfying"",""opinion"",""ruined"",""great"",""story""]",1
B000063W1R,"[""finished"",""reading"",""book"",""decided"",""d"",""like"",""see"",""adapted"",""big"",""screen"",""version"",""worst"",""adaptation"",""ve"",""seen"",""book"",""made"",""movie"",""watched"",""film"",""wondered"",""makers"",""movie"",""even"",""bothered"",""read"",""book"",""girlfriend"",""kept"",""asking"",""film"",""happened"",""book"",""end"",""movie"",""told"",""basically"",""everything"",""movie"",""occurred"",""book"",""enjoyed"",""movie"",""end"",""like"",""cheesy"",""80"",""montage"",""br"",""br"",""book"",""wonderful"",""finished"",""reading"",""felt"",""like"",""lost"",""good"",""friend"",""wished"",""keep"",""reading"",""reading"",""ve"",""never"",""read"",""excellent"",""novel""]",1
B000063W1R,"[""probably"",""worst"",""re"",""telling"",""great"",""novel"",""ever"",""seen"",""scant"",""resemblence"",""dumas"",""book"",""appears"",""movie"",""screenplay"",""contrived"",""action"",""uneven"",""best"",""bad"",""actors"",""nice"",""job"",""roles"",""may"",""unfair"",""criticism"",""couldn"",""bear"",""watch"",""thing"",""end"",""p"",""version"",""gerard"",""depardieu"",""satisfying"",""faithful"",""original"",""source"",""p"",""new"",""generation"",""moviegoers"",""try"",""see"",""made"",""tv"",""movie"",""richard"",""chamberlain"",""dantes"",""ll"",""enjoy"",""alexandre"",""dumas"",""much"",""alexandre"",""dumb""]",1
B000063W1R,"[""read"",""dumas"",""count"",""monte"",""cristo"",""know"",""tale"",""begins"",""developing"",""character"",""edmond"",""dantes"",""simple"",""man"",""whose"",""main"",""ambition"",""marry"",""beautiful"",""mercedes"",""proposes"",""night"",""engagement"",""arrested"",""treason"",""betrayed"",""best"",""friend"",""summation"",""first"",""chapter"",""br"",""br"",""second"",""maybe"",""third"",""chapter"",""relates"",""time"",""prison"",""learning"",""growing"",""relationship"",""fellow"",""prisoner"",""also"",""learns"",""prisoner"",""location"",""treasure"",""suitable"",""dozen"",""kings"",""remaining"",""90"",""book"",""relates"",""immensley"",""complicated"",""details"",""revenge"",""tore"",""life"",""held"",""precious"",""tale"",""intrigue"",""revenge"",""takes"",""time"",""build"",""develop"",""see"",""traps"",""swinging"",""closed"",""dante"",""enemies"",""feel"",""sense"",""accomplishment"",""br"",""br"",""movie"",""first"",""full"",""half"",""movie"",""relates"",""dante"",""betrayal"",""captivity"",""leaves"",""hour"",""illustrate"",""revenge"",""accomplished"",""sad"",""imitation"",""alexandre"",""dumas"",""master"",""work"",""one"",""favorite"",""books"",""one"",""least"",""favorite"",""movies"",""hollywood"",""need"",""adventure"",""movies"",""fast"",""paced"",""match"",""today"",""lifestyle"",""ruined"",""story"",""many"",""people"",""know""]",1
B000063W1R,"[""useable"",""elsewhere"",""said"",""wrong"",""area"",""inserted"",""im"",""told"",""cant"",""returned"",""opened"",""took"",""cellophane"",""agree"",""sell"",""post"",""dvd"",""uk"",""impossible"",""watch"",""br"",""big"",""con"",""trick""]",1
B000063W1R,"[""finally"",""arrived"",""waiting"",""month"",""sent"",""protective"",""wrapping"",""kind"",""damaged"",""case"",""arrived"",""disatisfied"",""pleased"",""order"",""strictly"",""amazon""]",1
B000063W1R,"[""ordered"",""used"",""like"",""new"",""dvd"",""dvd"",""packaged"",""nicely"",""seemingly"",""new"",""glossed"",""cover"",""however"",""popping"",""dvd"",""player"",""movie"",""played"",""till"",""half"",""time"",""started"",""freezing"",""showing"",""picture"",""sound"",""initially"",""thought"",""something"",""wrong"",""dvd"",""player"",""took"",""dvd"",""friends"",""computers"",""three"",""error"",""showed"",""place"",""movie"",""frustrated"",""loved"",""movie"",""much"",""happy"",""actual"",""dvd"",""copy"",""however"",""fail"",""br"",""used"",""dvd"",""nonetheless"",""felt"",""scammed"",""sellers"",""must"",""checked"",""whether"",""dvd"",""worked"",""properly"",""still"",""sold"",""please"",""check"",""used"",""cd"",""dvds"",""reselling"",""back"",""end"",""asked"",""refund"",""hope"",""get""]",1
B000063W1R,"[""m"",""re"",""reading"",""count"",""monte"",""cristo"",""right"",""5th"",""time"",""2002"",""movie"",""adaptation"",""highly"",""disappointing"",""m"",""convinced"",""sometimes"",""creative"",""licenses"",""revoked"",""handling"",""great"",""works"",""literature"",""movie"",""followed"",""story"",""edmond"",""dantes"",""like"",""movie"",""o"",""brother"",""art"",""thou"",""follows"",""homer"",""odyssey"",""name"",""movie"",""changed"",""thoroughly"",""entertained"",""action"",""intrigue"",""plot"",""br"",""br"",""course"",""re"",""turning"",""french"",""classic"",""literature"",""21st"",""century"",""feature"",""length"",""screenplay"",""timelines"",""squeezed"",""characters"",""omitted"",""combined"",""themes"",""condensed"",""appeal"",""passive"",""movie"",""going"",""audience"",""fact"",""one"",""treasure"",""chest"",""book"",""translated"",""dozens"",""chests"",""movie"",""attests"",""culture"",""economy"",""differences"",""19th"",""century"",""europe"",""21st"",""america"",""imagine"",""dumas"",""original"",""handled"",""comprehensively"",""anything"",""shorter"",""mini"",""series"",""movie"",""told"",""completely"",""different"",""story"",""names"",""places"",""dozens"",""dramatic"",""plot"",""filled"",""scenes"",""removed"",""many"",""scenes"",""fabricated"",""say"",""movie"",""name"",""changed"",""admitted"",""loosely"",""based"",""novel"",""probably"",""vote"",""br"",""br"",""encourage"",""anyone"",""pick"",""copy"",""original"",""href"",""http"",""www"",""amazon"",""com"",""gp"",""product"",""0140449264"",""count"",""monte"",""cristo"",""improve"",""library"",""originally"",""read"",""required"",""reading"",""junior"",""year"",""high"",""school"",""scholastically"",""books"",""like"",""broaden"",""literary"",""horizon"",""build"",""vocabulary"",""give"",""insight"",""culture"",""time"",""period"",""author"",""perhaps"",""2002"",""movie"",""screen"",""adaptations"",""piqued"",""interest"",""book"",""say"",""emphatically"",""won"",""sorry"",""ve"",""read"",""really"",""one"",""books"",""hard"",""set""]",1
B000063W1R,"[""calling"",""movie"",""alexandre"",""dumas"",""original"",""novel"",""like"",""calling"",""bernstein"",""west"",""side"",""story"",""romeo"",""julliette"",""shakespeare"",""work"",""many"",""elements"",""story"",""altered"",""dumas"",""original"",""plot"",""theme"",""longer"",""recognizable"",""except"",""names"",""characters"",""might"",""well"",""call"",""film"",""count"",""hollywood"",""set"",""story"",""modern"",""l"",""instead"",""19th"",""century"",""france"",""br"",""br"",""film"",""dantes"",""informed"",""mission"",""rescue"",""napoleon"",""onset"",""opposed"",""finding"",""returning"",""shore"",""danglars"",""barely"",""picture"",""cast"",""pirate"",""instead"",""banker"",""mercedes"",""marries"",""fernand"",""one"",""month"",""dantes"",""imprisoned"",""instead"",""18"",""months"",""much"",""loyalty"",""dantes"",""even"",""forgive"",""end"",""tramp"",""luigi"",""vampa"",""depicted"",""captain"",""brings"",""dantes"",""island"",""monte"",""cristo"",""right"",""escape"",""instead"",""murdering"",""italian"",""kidnapper"",""meets"",""much"",""much"",""later"",""dante"",""turkish"",""guards"",""ommitted"",""story"",""princess"",""haydee"",""ali"",""also"",""caderousse"",""short"",""movie"",""really"",""little"",""anything"",""alexandre"",""dumas"",""classic"",""le"",""comte"",""de"",""monte"",""cristo"",""story"",""want"",""see"",""film"",""see"",""film"",""br"",""br"",""strongly"",""recommend"",""french"",""1998"",""mini"",""series"",""instead"",""farce"",""although"",""gerard"",""depardieu"",""dinstinctive"",""physique"",""undermines"",""role"",""master"",""disguise"",""performance"",""role"",""otherwise"",""excellent"",""mini"",""series"",""much"",""faithful"",""characters"",""plots"",""themes"",""dumas"",""sought"",""convey"",""literary"",""masterpiece""]",1
B000063W1R,"[""review"",""movie"",""love"",""want"",""bluray"",""review"",""actual"",""bluray"",""disc"",""bought"",""movie"",""exchanged"",""twice"",""problems"",""sony"",""bluray"",""player"",""touchtone"",""splash"",""screen"",""shut"",""player"",""ps3"",""played"",""fine"",""2"",""1"",""pcm"",""48hz"",""audio"",""dolby"",""5"",""1"",""hd"",""player"",""ps3"",""recent"",""updates"",""hopefully"",""get"",""good"",""disc"",""enjoy"",""movie"",""fullest""]",1
B000063W1R,"[""belive"",""dis"",""horrible"",""work"",""movie"",""stuck"",""plot"",""went"",""book"",""know"",""got"",""idea"",""movie"",""success"",""since"",""hollywood"",""likes"",""ruin"",""great"",""works"",""art"",""movie"",""blew"",""really"",""want"",""get"",""true"",""feel"",""count"",""monte"",""cristo"",""read"",""book"",""won"",""dissapointed""]",1
B000063W1R,"[""recently"",""read"",""count"",""monte"",""cristo"",""advise"",""film"",""story"",""movie"",""completely"",""different"",""dumas"",""writes"",""perhaps"",""revenge"",""common"",""denominator"",""examples"",""p"",""novel"",""fernand"",""edmond"",""enemy"",""beginning"",""never"",""pals"",""movie"",""two"",""close"",""friends"",""dramatic"",""fernand"",""betrays"",""edmond"",""p"",""b"",""novel"",""mercedes"",""waits"",""several"",""years"",""edmond"",""death"",""marrying"",""fernand"",""movie"",""marries"",""fernand"",""right"",""away"",""learn"",""later"",""pregnant"",""edmond"",""child"",""albert"",""actually"",""fernand"",""child"",""novel"",""disturbing"",""alteration"",""little"",""hollywood"",""p"",""c"",""film"",""mercedes"",""edmond"",""get"",""back"",""together"",""live"",""happily"",""ever"",""cheesy"",""novel"",""many"",""years"",""different"",""events"",""mercedes"",""edmond"",""realize"",""realistically"",""think"",""belong"",""together"",""grown"",""different"",""ways"",""edmond"",""starts"",""life"",""servant"",""better"",""match"",""p"",""d"",""film"",""everything"",""sword"",""fights"",""thought"",""people"",""used"",""guns"",""1800"",""anyway"",""liberal"",""interpretation"",""text"",""p"",""e"",""edmond"",""revenge"",""villefort"",""danglars"",""even"",""remotely"",""similar"",""novel"",""p"",""movie"",""sad"",""disappointment"",""say"",""alexandre"",""dumas"",""anywhere"",""screen"",""point"",""time"",""story"",""butchered""]",1
B000063W1R,"[""apparently"",""someone"",""read"",""book"",""5"",""years"",""ago"",""gave"",""screenwriter"",""brief"",""rundown"",""plot"",""holy"",""cow"",""really"",""enjoyed"",""book"",""big"",""letdown"",""huge"",""parts"",""movie"",""new"",""enormous"",""pieces"",""original"",""plot"",""left"",""one"",""thing"",""changes"",""made"",""transition"",""film"",""easier"",""lord"",""rings"",""think"",""even"",""tried"",""dumas"",""exactly"",""daring"",""controversial"",""writer"",""m"",""sure"",""perfectly"",""good"",""story"",""ending"",""filled"",""enough"",""dairy"",""rival"",""cheese"",""castle"",""haven"",""read"",""book"",""like"",""movie"",""even"",""think"",""allright"",""please"",""take"",""time"",""read"",""review"",""book"",""maybe"",""makers"",""didn"",""want"",""spoil"",""book"",""haven"",""read"",""m"",""sure"",""much"",""satisfaction"",""end"",""illegitimate"",""child"",""duel"",""two"",""people"",""never"",""boyhood"",""friends""]",1
B000063W1R,"[""write"",""500"",""pages"",""reading"",""book"",""decided"",""watch"",""certain"",""major"",""hollywood"",""production"",""reveal"",""plot"",""yet"",""encountered"",""man"",""hate"",""right"",""sometimes"",""p"",""scene"",""1"",""edmond"",""friend"",""fernand"",""son"",""count"",""yet"",""living"",""captain"",""pharaon"",""coming"",""ashore"",""elba"",""promptly"",""attacked"",""english"",""soldiers"",""run"",""island"",""p"",""holy"",""crap"",""kidding"",""first"",""scence"",""supposed"",""movie"",""adaptation"",""book"",""many"",""grave"",""errors"",""even"",""yet"",""incomplete"",""knowledge"",""story"",""lost"",""count"",""inaccuracies"",""got"",""hundreds"",""characters"",""oversimplified"",""completely"",""good"",""completely"",""evil"",""instead"",""simply"",""human"",""fernand"",""malevolent"",""genius"",""danglars"",""hardly"",""enters"",""picture"",""portrayed"",""pirate"",""instead"",""banker"",""mercedes"",""marrying"",""fernand"",""month"",""edmond"",""taken"",""away"",""instead"",""18"",""months"",""completely"",""destroys"",""character"",""luigi"",""vampa"",""brought"",""captain"",""smuggling"",""ship"",""edmond"",""encounters"",""escape"",""13"",""years"",""old"",""names"",""numbers"",""locations"",""changed"",""seemingly"",""random"",""might"",""say"",""lot"",""central"",""plot"",""change"",""haydee"",""ali"",""caderousse"",""intrigue"",""subtlety"",""none"",""engaging"",""critical"",""subplots"",""none"",""political"",""cultural"",""context"",""overall"",""equivalent"",""digging"",""m"",""dumas"",""violating"",""ford"",""truck"",""big"",""loud"",""dirty"",""american"",""ford"",""truck"",""p"",""course"",""read"",""book"",""may"",""enjoy"",""movie"",""lot"",""sit"",""12"",""stars"",""seems"",""like"",""totally"",""appropriate"",""rating"",""abomination""]",1
B000063W1R,"[""inferior"",""1975"",""richard"",""chamberlain"",""version"",""chimp"",""took"",""sledgehammer"",""story"",""knocked"",""sense"",""characters"",""dumbed"",""actors"",""forced"",""flat"",""caricatures"",""except"",""fine"",""performance"",""richard"",""harris"",""caviezal"",""unable"",""transform"",""guileless"",""young"",""dantes"",""dynamic"",""machiavellian"",""makes"",""entrance"",""count"",""monte"",""cristo"",""limply"",""floats"",""onto"",""scene"",""sighs"",""glad"",""make"",""party"",""since"",""movie"",""shot"",""dark"",""little"",""eyes"",""even"",""music"",""disappoints""]",1
B000063W1R,"[""story"",""based"",""classic"",""alexander"",""dumas"",""book"",""story"",""friendship"",""jealousy"",""betrayal"",""best"",""part"",""ultimate"",""revenge"",""love"",""rediscovered"",""believe"",""book"",""adapted"",""silver"",""screen"",""several"",""times"",""seen"",""version"",""richard"",""chamberlain"",""plays"",""count"",""despite"",""chamberlain"",""obvious"",""acting"",""limitations"",""much"",""preferred"",""version"",""updated"",""one"",""main"",""reason"",""way"",""revenge"",""comes"",""together"",""movie"",""seemed"",""cunning"",""complicated"",""satisfying"",""p"",""story"",""based"",""around"",""two"",""friends"",""sailed"",""world"",""together"",""one"",""grows"",""jealous"",""even"",""though"",""guy"",""pearce"",""member"",""aristocracy"",""jim"",""caviezel"",""popular"",""respected"",""also"",""love"",""life"",""pearce"",""character"",""plots"",""dastardly"",""plan"",""removing"",""caviezel"",""france"",""sending"",""away"",""life"",""term"",""prison"",""may"",""well"",""dead"",""prison"",""scenes"",""quite"",""awful"",""pretty"",""dire"",""dialogue"",""lines"",""coming"",""prison"",""warden"",""made"",""interesting"",""brief"",""appearance"",""fellow"",""prisoner"",""richard"",""harris"",""harris"",""tells"",""caviezel"",""vast"",""riches"",""found"",""italian"",""island"",""monte"",""cristo"",""caviezel"",""quite"",""loving"",""character"",""understandably"",""changed"",""obsessed"",""getting"",""revenge"",""three"",""characters"",""placed"",""predicament"",""aspect"",""film"",""found"",""dissappointing"",""fact"",""scenes"",""poorly"",""done"",""counts"",""reappearance"",""public"",""life"",""way"",""top"",""looks"",""like"",""scene"",""moulin"",""rouge"",""revenge"",""attorney"",""takes"",""place"",""steam"",""room"",""utterly"",""absurd"",""time"",""reveals"",""found"",""really"",""didn"",""care"",""less"",""anymore"",""quite"",""looking"",""forward"",""closing"",""credits"",""p"",""anticipated"",""scene"",""trailer"",""lavish"",""period"",""drama"",""expense"",""spared"",""movie"",""times"",""quite"",""opposite"",""scene"",""set"",""rome"",""terrible"",""recreation"",""facts"",""looks"",""like"",""small"",""studio"",""setting"",""scenes"",""set"",""marseille"",""final"",""scene"",""also"",""described"",""pretty"",""lame"",""still"",""though"",""fact"",""marvellous"",""story"",""saves"",""movie"",""make"",""worth"",""watching"",""unfamiliar"",""classic"",""novel""]",1
B000063W1R,"[""hollywood"",""never"",""learn"",""stop"",""making"",""movies"",""dumas"",""books"",""several"",""failed"",""attempts"",""musketeers"",""musketeer"",""three"",""musketeers"",""charlie"",""sheen"",""et"",""al"",""man"",""iron"",""mask"",""leonardo"",""di"",""caprio"",""knows"",""many"",""fortunately"",""missed"",""try"",""hand"",""count"",""monte"",""cristo"",""another"",""wonderful"",""book"",""mr"",""dumas"",""unfortunately"",""nothing"",""book"",""except"",""name"",""general"",""plot"",""people"",""enough"",""faith"",""dumas"",""literary"",""talent"",""respect"",""stories"",""characters"",""put"",""big"",""screen"",""way"",""written"",""bother"",""using"",""p"",""somebody"",""never"",""read"",""book"",""think"",""last"",""night"",""theater"",""unfortunately"",""true"",""half"",""viewers"",""might"",""come"",""good"",""adventure"",""movie"",""settings"",""great"",""costumes"",""great"",""plenty"",""action"",""romance"",""two"",""principals"",""jim"",""caviezel"",""guy"",""pierce"",""two"",""good"",""actors"",""right"",""enjoyed"",""several"",""movies"",""jim"",""caviezel"",""particularly"",""striking"",""appearance"",""think"",""able"",""give"",""character"",""depth"",""mystery"",""dumas"",""dantes"",""given"",""chance"",""p"",""hollywood"",""takes"",""wonderful"",""deep"",""story"",""man"",""betrayal"",""revenge"",""quest"",""justice"",""turns"",""another"",""action"",""flick"",""characters"",""almost"",""nothing"",""common"",""book"",""counterparts"",""dumas"",""dantes"",""troubled"",""mysterious"",""man"",""using"",""machiavellic"",""intelligence"",""subtlety"",""defeat"",""enemies"",""dantes"",""engages"",""sword"",""fights"",""even"",""fist"",""fights"",""pete"",""sake"",""also"",""makes"",""grand"",""entrance"",""parties"",""balloon"",""like"",""michael"",""jackson"",""something"",""dumas"",""mercedes"",""proud"",""poor"",""girl"",""spanish"",""ancestry"",""strong"",""noble"",""mercedes"",""weak"",""girl"",""commerciant"",""daughter"",""comes"",""along"",""easy"",""little"",""silly"",""dumas"",""mondego"",""mercedes"",""cousin"",""poor"",""like"",""hidden"",""ambitions"",""capable"",""subtle"",""betrayal"",""like"",""betrayed"",""haydee"",""father"",""read"",""book"",""mondego"",""son"",""count"",""petty"",""man"",""p"",""change"",""characters"",""names"",""actions"",""reveal"",""exaggerated"",""one"",""say"",""almost"",""topped"",""d"",""artagnan"",""turning"",""king"",""father"",""man"",""iron"",""mask"",""also"",""changed"",""ending"",""romantic"",""part"",""seems"",""problem"",""adaptations"",""novel"",""nobody"",""seems"",""accept"",""dumas"",""didn"",""want"",""dantes"",""end"",""mercedes"",""p"",""leave"",""70"",""characters"",""problems"",""perhaps"",""able"",""forgive"",""one"",""since"",""hard"",""fit"",""complexity"",""novel"",""2"",""hours"",""add"",""several"",""face"",""face"",""combats"",""serve"",""purpose"",""satisfying"",""modern"",""taste"",""things"",""make"",""jacopo"",""comic"",""relief"",""movie"",""uttering"",""silly"",""sentences"",""fit"",""b"",""rate"",""comedy"",""go"",""forever"",""p"",""dantes"",""great"",""revenge"",""upon"",""enemies"",""took"",""years"",""careful"",""planning"",""solved"",""rashness"",""45"",""minutes"",""less"",""half"",""movie"",""skipping"",""everything"",""never"",""given"",""importance"",""novel"",""make"",""room"",""romantic"",""part"",""sword"",""fist"",""fights"",""p"",""definitely"",""last"",""dumas"",""adaptation"",""m"",""ever"",""going"",""watch"",""although"",""clearly"",""better"",""musketeer"",""movies"",""still"",""disgrace""]",1
B000063W1R,"[""good"",""movie"",""thing"",""common"",""book"",""movie"",""characters"",""movie"",""named"",""anything"",""count"",""monte"",""cristo"",""really"",""want"",""whole"",""story"",""read"",""book"",""great"",""book"",""good"",""movie"",""nothing"",""book""]",1
